0.302855
0.250183
0.298792
0.250924
0.246786
0.250077
0.328956
0.249613
0.276200
0.246235
0.246573
0.245178
0.246810
0.243921
0.250057
0.248906
0.244921
0.246666
0.244020
0.248239
0.248213
0.244576
0.244492
0.248518
0.244517
0.245009
0.244110
0.252947
0.245178
0.244713
0.247202
0.250945
0.244607
0.244596
0.249435
0.255644
0.244728
0.258526
0.244360
0.248699
0.244362
0.244529
0.244773
0.248576
0.245257
0.247622
0.244577
0.257448
0.244080
0.244483
0.245395
0.250490
0.259454
0.373190
0.244283
0.244698
0.245621
0.244099
0.245247
0.244669
0.246339
0.243914
0.269078
0.244446
0.245294
0.247489
0.362403
0.244367
0.245361
0.246102
0.262412
0.244761
0.251061
0.243963
0.246969
0.244138
0.252049
0.244520
0.244726
0.260638
0.251359
0.245118
0.245788
0.244169
0.244853
0.280983
0.243952
0.244604
0.244846
0.275075
0.245412
0.245224
0.243956
0.244444
0.244666
0.244710
0.245741
0.247250
0.287515
0.244683
0.456280
0.515382
0.786853
0.467372
0.415688
0.419222
0.777451
0.515176
0.421105
0.471291
0.461539
0.568792
0.464385
0.465222
0.464921
0.400692
0.507473
0.400800
0.796708
0.493877
0.418503
0.511458
0.770615
0.414217
0.769219
0.513700
0.466965
0.494671
0.516504
0.507550
0.420485
0.469447
0.420107
0.554934
0.471257
0.473752
0.473277
0.796532
0.507707
0.401777
0.492393
0.792326
0.400349
0.784186
0.781930
0.470395
0.403069
0.397246
0.817540
0.431094
0.471485
0.464623
0.510481
0.794684
0.466582
0.470482
0.807729
0.494740
0.465269
0.472679
0.795682
0.420453
0.471060
0.418487
0.467454
0.780106
0.469169
0.419604
0.538783
0.795788
0.768810
0.551990
0.796218
0.803085
0.418333
0.470141
0.471247
0.781541
0.403466
0.470384
0.490498
0.768889
0.510845
0.829854
0.795616
0.543234
0.795489
0.507259
0.420677
0.810902
0.478148
0.816662
0.795633
0.471193
0.818368
0.797837
0.495511
0.400080
0.465628
0.468052
