winsize;numfeat;img;numthreads;time_conv;time_eigen
0.609251
0.600555
0.601212
0.601523
0.600652
0.603041
0.605063
0.601356
0.601338
0.600476
0.334343
0.333656
0.331412
0.333947
0.335086
0.332040
0.334210
0.330910
0.331152
0.331471
3;64;img_5.jpg;2;
0.307644
0.305850
0.305923
0.308209
0.303926
0.307630
0.306337
0.304024
0.305467
0.306209
0.265353
0.247931
0.260579
0.315750
0.462189
0.336181
0.464804
0.258312
0.316581
0.458421
3;64;img_5.jpg;3;
0.212207
0.208632
0.208768
0.209825
0.210374
0.208354
0.214246
0.209647
0.209805
0.209476
0.336642
0.508651
0.496848
0.280528
0.507651
0.243892
0.325163
0.335127
0.497544
0.277575
3;64;img_5.jpg;4;
0.172897
0.162777
0.162526
0.163074
0.162089
0.188685
0.164366
0.162451
0.162715
0.162789
0.509340
0.507674
0.357749
0.304067
0.304718
0.276334
0.265773
0.523442
0.495716
0.310136
3;1024;000009.png;1;
0.029259
0.028677
0.028598
0.027976
0.027683
0.027731
0.027750
0.027657
0.028561
0.028295
0.014852
0.015348
0.014970
0.014719
0.014759
0.014713
0.014795
0.014704
0.014777
0.014814
3;1024;000009.png;2;
0.015018
0.014816
0.015186
0.014953
0.015064
0.014409
0.014480
0.014170
0.014536
0.015332
0.011432
0.012515
0.021131
0.013881
0.011017
0.011826
0.010417
0.010812
0.021021
0.011260
3;1024;000009.png;3;
0.013853
0.016901
0.010642
0.010213
0.010286
0.010534
0.011004
0.010744
0.011003
0.010186
0.010893
0.022555
0.012972
0.022507
0.022305
0.022646
0.010882
0.012415
0.014030
0.022044
3;1024;000009.png;4;
0.019020
0.019954
0.012025
0.012784
0.017294
0.014251
0.018885
0.017359
0.010623
0.010362
0.012286
0.013803
0.013459
0.023095
0.012378
0.022650
0.023836
0.023564
0.023379
0.012155
3;1024;img_1.jpg;1;
0.956559
0.955502
0.957739
0.957269
0.958556
0.956814
0.961319
0.958733
0.957305
0.959655
0.530124
0.529811
0.531562
0.533828
0.530817
0.531218
0.532332
0.530782
0.534499
0.534222
3;1024;img_1.jpg;2;
0.483809
0.481975
0.487750
0.486595
0.484650
0.485744
0.486843
0.487408
0.485676
0.486823
0.524809
0.513009
0.416434
0.392613
0.781438
0.788738
0.418255
0.515080
0.503521
0.405793
3;1024;img_1.jpg;3;
0.330948
0.332723
0.332913
0.333367
0.334118
0.335335
0.333920
0.334364
0.333823
0.332514
0.796178
0.372445
0.445115
0.396394
0.448744
0.486180
0.506719
0.385328
0.384906
0.444752
3;1024;img_1.jpg;4;
0.258740
0.257359
0.257597
0.258675
0.257377
0.257980
0.260318
0.256914
0.255977
0.256906
0.503049
0.492806
0.564596
0.442153
0.523431
0.855942
0.523403
0.483565
0.491591
0.422889
3;1024;img_2.jpg;1;
0.519114
0.521413
0.518257
0.519002
0.521486
0.521009
0.518329
0.524149
0.518159
0.518502
0.287087
0.288123
0.289010
0.287281
0.287591
0.287964
0.286895
0.291215
0.285946
0.286929
3;1024;img_2.jpg;2;
0.264552
0.265592
0.263052
0.265039
0.266288
0.266086
0.264179
0.262490
0.263895
0.264649
0.217985
0.204133
0.209784
0.226971
0.273300
0.214722
0.289612
0.219371
0.213640
0.423427
3;1024;img_2.jpg;3;
0.182251
0.182168
0.181444
0.181609
0.181203
0.181062
0.181056
0.181781
0.180851
0.181950
0.266080
0.248424
0.271512
0.429382
0.244958
0.275763
0.433454
0.444933
0.257528
0.273658
3;1024;img_2.jpg;4;
0.154073
0.140218
0.140054
0.140597
0.158360
0.139861
0.139637
0.140517
0.140500
0.144015
0.268692
0.467108
0.232124
0.291009
0.264696
0.230845
0.266872
0.460022
0.240459
0.307153
3;1024;img_3.jpg;1;
0.804820
0.811167
0.817474
0.817511
0.806775
0.804690
0.808863
0.804132
0.806035
0.803702
0.443459
0.450139
0.443479
0.453205
0.447003
0.443883
0.445426
0.444278
0.444811
0.442712
3;1024;img_3.jpg;2;
0.415233
0.407605
0.407460
0.410304
0.407633
0.413388
0.409824
0.409915
0.408269
0.406571
0.358857
0.424684
0.344035
0.579237
0.416307
0.618597
0.629862
0.427557
0.343552
0.425985
3;1024;img_3.jpg;3;
0.281679
0.281231
0.280709
0.280923
0.280830
0.280945
0.281414
0.281920
0.280962
0.279838
0.718087
0.323372
0.411447
0.378450
0.451041
0.670549
0.326503
0.683280
0.664985
0.404205
3;1024;img_3.jpg;4;
0.216749
0.216741
0.217533
0.216614
0.226806
0.216882
0.216781
0.221530
0.220732
0.216253
0.655359
0.372023
0.682615
0.420398
0.372260
0.690272
0.405985
0.405807
0.682373
0.357197
3;1024;img_4.jpg;1;
0.905483
0.917283
0.910434
0.910089
0.906410
0.908402
0.923040
0.909575
0.908693
0.905719
0.502522
0.510389
0.502800
0.503407
0.501412
0.501486
0.508690
0.503597
0.504770
0.503140
3;1024;img_4.jpg;2;
0.459323
0.459924
0.461303
0.463775
0.463051
0.465710
0.464044
0.465137
0.461444
0.459772
0.712506
0.391154
0.479205
0.361109
0.396773
0.727692
0.348783
0.507656
0.716930
0.734353
3;1024;img_4.jpg;3;
0.318272
0.318333
0.319542
0.317535
0.315227
0.315387
0.317411
0.317898
0.319509
0.317410
0.754777
0.463060
0.379891
0.788514
0.788218
0.423438
0.367005
0.446351
0.478503
0.788770
3;1024;img_4.jpg;4;
0.247969
0.249565
0.246889
0.248888
0.245994
0.246899
0.244758
0.245127
0.244771
0.244877
0.795033
0.508895
0.508386
0.467945
0.793631
0.468767
0.422344
0.811868
0.400804
0.800578
3;1024;img_5.jpg;1;
0.607249
0.609464
0.603888
0.599733
0.602322
0.605885
0.603838
0.598216
0.602641
0.601161
0.332936
0.335331
0.332915
0.332833
0.331301
0.336597
0.332762
0.332221
0.331345
0.332109
3;1024;img_5.jpg;2;
0.306506
0.303447
0.309082
0.305481
0.303778
0.306212
0.306064
0.306525
0.303804
0.303909
0.273185
0.529431
0.248044
0.320658
0.333321
0.319934
0.252448
0.327086
0.322632
0.483137
3;1024;img_5.jpg;3;
0.209681
0.210212
0.209629
0.211919
0.210212
0.208377
0.209922
0.209823
0.208893
0.208698
0.239493
0.312966
0.241253
0.292888
0.280811
0.501374
0.299994
0.276353
0.290520
0.527453
3;1024;img_5.jpg;4;
0.177987
0.162579
0.164300
0.162196
0.162496
0.162677
0.161672
0.161650
0.163187
0.166997
0.304453
0.277352
0.540255
0.334815
0.269946
0.265574
0.335842
0.329573
0.520025
0.320241
3;4096;000009.png;1;
0.028567
0.028818
0.028382
0.028379
0.027566
0.027920
0.027748
0.028611
0.028298
0.027601
0.015012
0.014828
0.014867
0.014801
0.014714
0.014664
0.014717
0.014808
0.014951
0.015040
3;4096;000009.png;2;
0.015242
0.014875
0.015106
0.015105
0.014426
0.014426
0.015531
0.014225
0.014555
0.014550
0.010355
0.012007
0.020141
0.010434
0.023470
0.011234
0.012102
0.014321
0.018802
0.014497
3;4096;000009.png;3;
0.012904
0.010068
0.011028
0.010562
0.010808
0.010667
0.010951
0.009965
0.010173
0.011033
0.022148
0.022867
0.010812
0.022530
0.010452
0.014173
0.012652
0.012745
0.022016
0.011222
3;4096;000009.png;4;
0.017586
0.013011
0.014386
0.014492
0.012045
0.015560
0.013661
0.014432
0.013544
0.018165
0.015431
0.012316
0.013511
0.024008
0.013724
0.013549
0.011902
0.013839
0.023300
0.014038
3;4096;img_1.jpg;1;
0.956065
0.959105
0.953564
0.965892
0.967032
0.958709
0.957609
0.959148
0.955993
0.965778
0.529839
0.532519
0.531693
0.535731
0.537000
0.532734
0.533478
0.531829
0.530728
0.536838
3;4096;img_1.jpg;2;
0.481959
0.485126
0.487858
0.482352
0.486598
0.486727
0.484713
0.483697
0.484329
0.481774
0.378203
0.503555
0.765878
0.725158
0.365771
0.677784
0.407753
0.405520
0.423805
0.795242
3;4096;img_1.jpg;3;
0.333777
0.333491
0.331543
0.330782
0.331483
0.333212
0.333108
0.331745
0.333281
0.333319
0.487883
0.448166
0.544558
0.828941
0.820980
0.444992
0.449749
0.382641
0.371712
0.490312
3;4096;img_1.jpg;4;
0.262212
0.257449
0.256398
0.256270
0.257238
0.258826
0.256742
0.257383
0.256230
0.257787
0.481338
0.504114
0.504004
0.485792
0.499133
0.423217
0.827095
0.567771
0.508549
0.481359
3;4096;img_2.jpg;1;
0.519864
0.525572
0.532412
0.521029
0.524532
0.518846
0.520815
0.522060
0.521561
0.520025
0.287942
0.290905
0.291731
0.288456
0.289951
0.286304
0.288243
0.287163
0.286126
0.287551
3;4096;img_2.jpg;2;
0.265787
0.262680
0.264338
0.263118
0.265077
0.263132
0.264027
0.264571
0.263851
0.266567
0.283811
0.208693
0.211377
0.398096
0.218719
0.209489
0.215991
0.401491
0.199058
0.208843
3;4096;img_2.jpg;3;
0.181618
0.182257
0.182376
0.181299
0.180723
0.180454
0.180875
0.181277
0.181039
0.180931
0.411656
0.245617
0.239897
0.209002
0.242751
0.446616
0.309197
0.268214
0.247599
0.311845
3;4096;img_2.jpg;4;
0.151124
0.139694
0.140719
0.144365
0.140463
0.139411
0.139636
0.139629
0.140323
0.142554
0.441321
0.321435
0.278828
0.268725
0.267871
0.268448
0.240332
0.229665
0.282716
0.266384
3;4096;img_3.jpg;1;
0.804317
0.807846
0.813713
0.807254
0.821737
0.811302
0.812325
0.807544
0.806043
0.804329
0.446068
0.444848
0.450631
0.447264
0.447512
0.449100
0.450899
0.446004
0.447657
0.444534
3;4096;img_3.jpg;2;
0.409930
0.413399
0.408120
0.410377
0.407644
0.410991
0.408061
0.409056
0.411280
0.408272
0.662142
0.430559
0.330807
0.630536
0.318197
0.318922
0.324624
0.448773
0.431923
0.627526
3;4096;img_3.jpg;3;
0.279763
0.280252
0.283672
0.281427
0.281366
0.281719
0.280375
0.298198
0.281971
0.281499
0.420167
0.376949
0.680216
0.373538
0.322662
0.423839
0.377471
0.377616
0.373181
0.449647
3;4096;img_3.jpg;4;
0.218337
0.226271
0.217451
0.216364
0.216693
0.223542
0.234315
0.216983
0.217077
0.218080
0.415628
0.406719
0.474588
0.356979
0.411820
0.354437
0.372443
0.740699
0.475454
0.679170
3;4096;img_4.jpg;1;
0.925017
0.912021
0.911036
0.907543
0.914308
0.904771
0.909671
0.899721
0.917766
0.910288
0.505003
0.503481
0.506992
0.501589
0.508658
0.500721
0.502776
0.500962
0.506127
0.500133
3;4096;img_4.jpg;2;
0.461379
0.460859
0.459489
0.462684
0.466322
0.463447
0.464059
0.462156
0.459485
0.465911
0.477161
0.357513
0.495751
0.487439
0.390398
0.393928
0.379180
0.696673
0.507812
0.379011
3;4096;img_4.jpg;3;
0.318142
0.318157
0.316883
0.317733
0.316455
0.317282
0.318637
0.317003
0.320952
0.316762
0.432282
0.418437
0.765914
0.420578
0.505281
0.752697
0.375827
0.772364
0.759786
0.418791
3;4096;img_4.jpg;4;
0.247207
0.246260
0.257571
0.246250
0.246520
0.248027
0.244606
0.244706
0.245205
0.247547
0.492652
0.463166
0.536610
0.795767
0.771880
0.401610
0.461096
0.769318
0.420018
0.800454
3;4096;img_5.jpg;1;
0.608913
0.600245
0.599966
0.598886
0.600686
0.598925
0.600720
0.601570
0.600994
0.603086
0.335046
0.332039
0.332417
0.331723
0.330879
0.334904
0.332950
0.333312
0.332708
0.334429
3;4096;img_5.jpg;2;
0.307824
0.311093
0.304476
0.306299
0.303496
0.304972
0.305026
0.303860
0.304085
0.304268
0.256336
0.256893
0.246933
0.256275
0.477623
0.258676
0.481952
0.328478
0.493779
0.337332
3;4096;img_5.jpg;3;
0.217317
0.208974
0.209911
0.210473
0.208966
0.209565
0.210044
0.209610
0.210522
0.209442
0.285978
0.313452
0.508067
0.243052
0.279471
0.283018
0.283519
0.249423
0.280066
0.279482
3;4096;img_5.jpg;4;
0.183316
0.162526
0.180922
0.162457
0.161955
0.163368
0.164276
0.162730
0.161731
0.162932
0.521101
0.509114
0.517179
0.309573
0.309038
0.509049
0.537183
0.278018
0.266131
0.310502
5;64;000009.png;1;
0.028836
0.028538
0.028787
0.028844
0.027577
0.027844
0.028005
0.027777
0.027449
0.027535
0.028531
0.028142
0.028637
0.028278
0.028238
0.028168
0.028521
0.028059
0.028007
0.028400
5;64;000009.png;2;
0.015287
0.015902
0.016216
0.014156
0.016087
0.015044
0.014343
0.014525
0.015234
0.015039
0.016528
0.022772
0.023917
0.015028
0.015310
0.015011
0.014737
0.015679
0.015115
0.015265
5;64;000009.png;3;
0.011666
0.010457
0.010223
0.012813
0.011562
0.011304
0.009938
0.011899
0.012170
0.011066
0.018009
0.012412
0.012573
0.012157
0.013118
0.012384
0.015072
0.022376
0.012325
0.014976
5;64;000009.png;4;
0.017984
0.021931
0.013581
0.009848
0.019818
0.015153
0.012902
0.014155
0.013067
0.014326
0.015464
0.017222
0.023603
0.013022
0.012535
0.012598
0.014383
0.023137
0.013809
0.023461
5;64;img_1.jpg;1;
0.955312
0.952862
0.958552
0.958721
0.967602
0.959509
0.957483
0.961917
0.955352
0.959224
1.013153
1.014705
1.013671
1.012773
1.021480
1.015149
1.012406
1.017346
1.011586
1.013735
5;64;img_1.jpg;2;
0.482958
0.484846
0.486239
0.484280
0.484526
0.485625
0.485962
0.486452
0.486979
0.485797
0.529314
0.725686
0.525290
0.555797
0.523804
0.770330
0.737942
0.536447
0.736083
0.545362
5;64;img_1.jpg;3;
0.333954
0.333227
0.332957
0.333025
0.332789
0.332450
0.334186
0.333519
0.332846
0.334171
0.784633
0.619289
0.456272
0.428586
0.481819
0.442008
0.435377
0.531723
0.801720
0.807807
5;64;img_1.jpg;4;
0.258269
0.259649
0.256569
0.259585
0.257432
0.256844
0.258398
0.257031
0.257749
0.256755
0.825694
0.820979
0.537022
0.447966
0.540405
0.851454
0.527714
0.496850
0.527435
0.572582
5;64;img_2.jpg;1;
0.521237
0.525220
0.519964
0.520499
0.518705
0.519807
0.518940
0.518707
0.518815
0.524727
0.548926
0.555090
0.559596
0.549466
0.550258
0.551789
0.548018
0.549061
0.549234
0.554415
5;64;img_2.jpg;2;
0.263312
0.263502
0.263248
0.263369
0.265434
0.263795
0.262643
0.268219
0.265636
0.263506
0.295573
0.412806
0.286020
0.285045
0.306091
0.286528
0.298605
0.291584
0.290610
0.284360
5;64;img_2.jpg;3;
0.181559
0.180891
0.181289
0.180350
0.181725
0.181229
0.180557
0.181492
0.184237
0.181564
0.417199
0.425438
0.257938
0.257101
0.430850
0.280785
0.264002
0.243960
0.255411
0.449534
5;64;img_2.jpg;4;
0.141492
0.140838
0.140079
0.140216
0.140280
0.139689
0.139692
0.140844
0.139996
0.140973
0.429941
0.269660
0.428966
0.432212
0.448935
0.243284
0.448752
0.292618
0.276583
0.329886
5;64;img_3.jpg;1;
0.804228
0.806495
0.812460
0.808234
0.808455
0.809661
0.806387
0.809583
0.810631
0.811616
0.886387
0.887617
0.892366
0.884385
0.883355
0.885325
0.884864
0.883573
0.886451
0.885069
5;64;img_3.jpg;2;
0.411981
0.409473
0.410933
0.410940
0.410340
0.406557
0.408027
0.406758
0.409673
0.409930
0.468998
0.460095
0.627282
0.647324
0.460251
0.490675
0.455597
0.705893
0.462255
0.631165
5;64;img_3.jpg;3;
0.281978
0.282119
0.281861
0.280872
0.281271
0.281167
0.281349
0.281675
0.280845
0.281293
0.387293
0.385639
0.424978
0.389818
0.460310
0.383187
0.467931
0.415783
0.471067
0.671392
5;64;img_3.jpg;4;
0.220528
0.216526
0.217826
0.217438
0.220674
0.232313
0.216506
0.217649
0.216696
0.219845
0.428270
0.389491
0.424680
0.384191
0.737066
0.678303
0.421097
0.428754
0.462165
0.695275
5;64;img_4.jpg;1;
0.914809
0.914674
0.913524
0.920564
0.924379
0.920460
0.909880
0.912101
0.907176
0.911637
0.960204
0.959439
0.960063
0.963988
0.969723
0.972647
0.963364
0.968178
0.965926
0.967768
5;64;img_4.jpg;2;
0.463568
0.463575
0.458944
0.463649
0.462435
0.461105
0.458827
0.459026
0.460181
0.463946
0.721242
0.498932
0.561148
0.507498
0.709684
0.501497
0.760607
0.499955
0.509444
0.507784
5;64;img_4.jpg;3;
0.315109
0.315732
0.317661
0.316845
0.322538
0.315025
0.318074
0.317475
0.319768
0.318322
0.427565
0.747693
0.409610
0.491440
0.421106
0.450715
0.415657
0.436753
0.448061
0.765777
5;64;img_4.jpg;4;
0.262259
0.246474
0.245318
0.296732
0.247004
0.244157
0.244291
0.246025
0.244590
0.244474
0.477308
0.796846
0.810194
0.505586
0.764062
0.502800
0.425295
0.571287
0.834920
0.408890
5;64;img_5.jpg;1;
0.603291
0.614089
0.600073
0.599488
0.602003
0.599392
0.599414
0.600378
0.603483
0.599319
0.632749
0.640825
0.633759
0.632330
0.635080
0.635579
0.635207
0.634185
0.638995
0.634637
5;64;img_5.jpg;2;
0.310626
0.306184
0.307998
0.305679
0.303725
0.306422
0.303890
0.306190
0.303797
0.303564
0.462653
0.331101
0.499906
0.471969
0.366685
0.353693
0.326574
0.390430
0.394311
0.332679
5;64;img_5.jpg;3;
0.215882
0.211527
0.208677
0.209956
0.208574
0.209471
0.210175
0.209312
0.210255
0.211343
0.345910
0.492320
0.330118
0.280402
0.331076
0.489921
0.345695
0.269510
0.288531
0.490785
5;64;img_5.jpg;4;
0.192534
0.162827
0.162097
0.164572
0.162030
0.167873
0.161989
0.168992
0.162981
0.162013
0.329204
0.310191
0.310890
0.282287
0.504795
0.503577
0.517937
0.358764
0.314231
0.311377
5;1024;000009.png;1;
0.028409
0.027881
0.027823
0.028697
0.027411
0.027894
0.027929
0.027783
0.027732
0.028392
0.028233
0.028157
0.028137
0.028490
0.027962
0.027965
0.028059
0.027966
0.028083
0.028594
5;1024;000009.png;2;
0.015146
0.016234
0.015207
0.015425
0.016163
0.015053
0.015195
0.015222
0.014935
0.014929
0.014804
0.018117
0.016057
0.015063
0.020910
0.014740
0.021191
0.020530
0.014858
0.014754
5;1024;000009.png;3;
0.056978
0.011014
0.010541
0.010246
0.011443
0.010641
0.010372
0.010157
0.009685
0.011167
0.017665
0.012519
0.013416
0.022252
0.022106
0.012152
0.012099
0.014784
0.015552
0.022207
5;1024;000009.png;4;
0.015128
0.017506
0.014897
0.015767
0.010114
0.017322
0.011665
0.016001
0.015194
0.012259
0.012586
0.012904
0.013757
0.016181
0.023531
0.012602
0.023955
0.012493
0.012992
0.013728
5;1024;img_1.jpg;1;
0.951565
0.954842
0.955539
0.955050
0.955675
0.959735
0.956968
0.959886
0.956575
0.959124
1.006866
1.011200
1.011928
1.010926
1.012402
1.014223
1.011023
1.012310
1.011413
1.013824
5;1024;img_1.jpg;2;
0.483041
0.485665
0.483489
0.484163
0.485832
0.486395
0.483450
0.486943
0.485917
0.486256
0.529582
0.565867
0.522927
0.761628
0.528402
0.544288
0.761097
0.545488
0.560889
0.526986
5;1024;img_1.jpg;3;
0.333614
0.332240
0.334029
0.332909
0.335290
0.332867
0.332815
0.334205
0.333402
0.332965
0.488837
0.440494
0.490664
0.435862
0.436238
0.446687
0.514272
0.561122
0.449608
0.440695
5;1024;img_1.jpg;4;
0.259580
0.257271
0.259144
0.258640
0.257478
0.257477
0.272549
0.262575
0.257040
0.261893
0.493999
0.493733
0.432117
0.430586
0.494363
0.493845
0.430806
0.492471
0.485623
0.431253
5;1024;img_2.jpg;1;
0.524110
0.519452
0.521118
0.535278
0.518225
0.526246
0.529714
0.519572
0.519682
0.521862
0.551362
0.550131
0.548838
0.557170
0.548548
0.554313
0.557434
0.547714
0.548778
0.552952
5;1024;img_2.jpg;2;
0.264942
0.265308
0.264945
0.265425
0.267226
0.262868
0.267912
0.263075
0.263757
0.264863
0.286774
0.419806
0.286493
0.295876
0.406337
0.329548
0.315533
0.284358
0.428308
0.292300
5;1024;img_2.jpg;3;
0.182033
0.182079
0.181940
0.181772
0.182344
0.182730
0.181633
0.184218
0.180889
0.181655
0.291371
0.250047
0.317903
0.234929
0.434445
0.438219
0.233524
0.298655
0.261691
0.256586
5;1024;img_2.jpg;4;
0.141221
0.144951
0.140287
0.141029
0.140235
0.149021
0.141048
0.140937
0.140268
0.142100
0.268562
0.448953
0.276567
0.436854
0.273956
0.293241
0.269979
0.234938
0.293843
0.280615
5;1024;img_3.jpg;1;
0.812888
0.815237
0.804361
0.803346
0.804623
0.806244
0.815326
0.807339
0.815015
0.807014
0.888858
0.896766
0.890270
0.889495
0.887480
0.885546
0.892308
0.884821
0.893356
0.884702
5;1024;img_3.jpg;2;
0.409388
0.406955
0.413021
0.411120
0.410970
0.409576
0.415218
0.413578
0.406888
0.408735
0.460680
0.457388
0.462643
0.461590
0.460942
0.462386
0.474656
0.460657
0.628926
0.690758
5;1024;img_3.jpg;3;
0.284443
0.281768
0.284222
0.282835
0.283289
0.283800
0.281384
0.284990
0.281796
0.282106
0.391490
0.494470
0.413070
0.384071
0.447093
0.698125
0.380677
0.406459
0.485010
0.397546
5;1024;img_3.jpg;4;
0.259411
0.222473
0.219585
0.224089
0.216959
0.222214
0.220607
0.249011
0.229361
0.230840
0.404152
0.684445
0.387632
0.379856
0.467566
0.500032
0.429192
0.441104
0.391433
0.388020
5;1024;img_4.jpg;1;
0.929054
0.907954
0.907996
0.908773
0.924146
0.909579
0.906689
0.909198
0.906214
0.907747
1.011883
0.964447
0.966186
0.968777
1.042205
0.967985
0.965675
0.967310
0.965453
0.965583
5;1024;img_4.jpg;2;
0.467304
0.458273
0.464519
0.464534
0.463046
0.463089
0.461354
0.459022
0.458956
0.463580
0.810938
0.802673
0.499318
0.498500
0.562378
0.516421
0.513824
0.782447
0.510555
0.512849
5;1024;img_4.jpg;3;
0.321925
0.318872
0.316932
0.318400
0.317625
0.320391
0.315223
0.317392
0.317724
0.315645
0.416592
0.408584
0.515600
0.778501
0.558557
0.524677
0.449240
0.511948
0.455863
0.500856
5;1024;img_4.jpg;4;
0.247703
0.245609
0.246055
0.246820
0.247889
0.244706
0.262735
0.245262
0.254438
0.245791
0.785750
0.471801
0.473499
0.471787
0.783925
0.425324
0.427651
0.427394
0.470559
0.504824
5;1024;img_5.jpg;1;
0.610268
0.601212
0.605293
0.600518
0.598242
0.606745
0.604376
0.601502
0.607863
0.601770
0.640505
0.634258
0.639397
0.635038
0.635960
0.640836
0.634472
0.633527
0.639234
0.633176
5;1024;img_5.jpg;2;
0.308949
0.305393
0.304776
0.305200
0.310883
0.305066
0.305240
0.304370
0.304251
0.307526
0.474820
0.327377
0.330197
0.329972
0.360119
0.338932
0.336303
0.327717
0.331227
0.466755
5;1024;img_5.jpg;3;
0.210674
0.209937
0.210185
0.208740
0.208594
0.209938
0.209803
0.209734
0.210094
0.208648
0.332982
0.278051
0.307288
0.515585
0.330351
0.287420
0.277258
0.277106
0.334301
0.344901
5;1024;img_5.jpg;4;
0.176738
0.162987
0.163733
0.165716
0.164825
0.165241
0.163126
0.176310
0.163968
0.162282
0.272835
0.313559
0.279723
0.314041
0.269919
0.312396
0.318266
0.331185
0.283912
0.497605
5;4096;000009.png;1;
0.028184
0.027579
0.027492
0.027555
0.028010
0.027812
0.027511
0.029036
0.027710
0.027481
0.028249
0.028217
0.028004
0.027978
0.028453
0.028231
0.027975
0.028428
0.028064
0.028038
5;4096;000009.png;2;
0.016128
